Stratum	PSU	EDSU	Layer	Channel	Cruise	EffectiveLogDistance	DateTime	Longitude	Latitude
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:24:58.000Z	WaterColumn		2020821	0.1	2020-04-25T09:24:58Z	3.95915	57.336716
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:25:36.000Z	WaterColumn		2020821	0.1	2020-04-25T09:25:36Z	3.958625	57.335064
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:26:13.000Z	WaterColumn		2020821	0.1	2020-04-25T09:26:13Z	3.958105	57.33345
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:26:51.000Z	WaterColumn		2020821	0.1	2020-04-25T09:26:51Z	3.9575834	57.331787
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:27:28.000Z	WaterColumn		2020821	0.1	2020-04-25T09:27:28Z	3.9570434	57.330173
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:28:06.000Z	WaterColumn		2020821	0.1	2020-04-25T09:28:06Z	3.9565017	57.32851
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:28:44.000Z	WaterColumn		2020821	0.1	2020-04-25T09:28:44Z	3.9559634	57.32685
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:29:22.000Z	WaterColumn		2020821	0.1	2020-04-25T09:29:22Z	3.9554384	57.325184
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:29:59.000Z	WaterColumn		2020821	0.1	2020-04-25T09:29:59Z	3.9549117	57.323524
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:30:37.000Z	WaterColumn		2020821	0.1	2020-04-25T09:30:37Z	3.954375	57.321903
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:31:14.000Z	WaterColumn		2020821	0.1	2020-04-25T09:31:14Z	3.953825	57.320236
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:31:52.000Z	WaterColumn	7	2020821	0.1	2020-04-25T09:31:52Z	3.9533267	57.318607
Outer_Shoal_2020_1	T12	2020821/2020-04-25T09:32:33.000Z	WaterColumn		2020821	0.1	2020-04-25T09:32:33Z	3.952785	57.316967
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:33:27.000Z	WaterColumn		2020821	0.1	2020-04-25T09:33:27Z	3.953025	57.31538
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:35:01.000Z	WaterColumn		2020821	0.1	2020-04-25T09:35:01Z	3.95572	57.315147
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:35:57.000Z	WaterColumn		2020821	0.1	2020-04-25T09:35:57Z	3.95826	57.316124
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:36:38.000Z	WaterColumn		2020821	0.1	2020-04-25T09:36:38Z	3.9608166	57.31703
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:37:15.000Z	WaterColumn		2020821	0.1	2020-04-25T09:37:15Z	3.9633834	57.31792
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:37:51.000Z	WaterColumn		2020821	0.1	2020-04-25T09:37:51Z	3.9660168	57.318832
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:38:25.000Z	WaterColumn		2020821	0.1	2020-04-25T09:38:25Z	3.968605	57.31967
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:38:59.000Z	WaterColumn		2020821	0.1	2020-04-25T09:38:59Z	3.9712167	57.320538
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:39:33.000Z	WaterColumn		2020821	0.1	2020-04-25T09:39:33Z	3.9738333	57.321438
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:40:06.000Z	WaterColumn		2020821	0.1	2020-04-25T09:40:06Z	3.976395	57.322315
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:40:39.000Z	WaterColumn		2020821	0.1	2020-04-25T09:40:39Z	3.979035	57.32321
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:41:13.000Z	WaterColumn		2020821	0.1	2020-04-25T09:41:13Z	3.9815667	57.3241
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:41:47.000Z	WaterColumn		2020821	0.1	2020-04-25T09:41:47Z	3.9841683	57.324944
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:42:22.000Z	WaterColumn		2020821	0.1	2020-04-25T09:42:22Z	3.98676	57.325863
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:42:56.000Z	WaterColumn		2020821	0.1	2020-04-25T09:42:56Z	3.989335	57.326744
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:43:30.000Z	WaterColumn		2020821	0.1	2020-04-25T09:43:30Z	3.9919517	57.327637
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:44:03.000Z	WaterColumn		2020821	0.1	2020-04-25T09:44:03Z	3.9946	57.328518
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:44:37.000Z	WaterColumn		2020821	0.1	2020-04-25T09:44:37Z	3.9972117	57.32941
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:45:11.000Z	WaterColumn		2020821	0.1	2020-04-25T09:45:11Z	3.9997532	57.330273
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:45:45.000Z	WaterColumn		2020821	0.1	2020-04-25T09:45:45Z	4.0024033	57.331158
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:46:19.000Z	WaterColumn		2020821	0.1	2020-04-25T09:46:19Z	4.0050015	57.332016
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:46:54.000Z	WaterColumn		2020821	0.1	2020-04-25T09:46:54Z	4.0076385	57.33292
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:47:27.000Z	WaterColumn		2020821	0.1	2020-04-25T09:47:27Z	4.0102534	57.3338
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:48:01.000Z	WaterColumn		2020821	0.1	2020-04-25T09:48:01Z	4.01285	57.334652
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:48:34.000Z	WaterColumn		2020821	0.1	2020-04-25T09:48:34Z	4.0154867	57.335552
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:49:08.000Z	WaterColumn		2020821	0.1	2020-04-25T09:49:08Z	4.0180535	57.336422
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:49:41.000Z	WaterColumn		2020821	0.1	2020-04-25T09:49:41Z	4.02062	57.33728
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:50:15.000Z	WaterColumn		2020821	0.1	2020-04-25T09:50:15Z	4.0232534	57.338165
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:50:49.000Z	WaterColumn		2020821	0.1	2020-04-25T09:50:49Z	4.0258684	57.33907
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:51:22.000Z	WaterColumn		2020821	0.1	2020-04-25T09:51:22Z	4.02844	57.339912
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:51:56.000Z	WaterColumn		2020821	0.1	2020-04-25T09:51:56Z	4.0310917	57.340794
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:52:29.000Z	WaterColumn		2020821	0.1	2020-04-25T09:52:29Z	4.0336585	57.341667
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:53:03.000Z	WaterColumn		2020821	0.1	2020-04-25T09:53:03Z	4.0362983	57.342537
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:53:37.000Z	WaterColumn		2020821	0.1	2020-04-25T09:53:37Z	4.038873	57.343437
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:54:11.000Z	WaterColumn		2020821	0.1	2020-04-25T09:54:11Z	4.041445	57.34429
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:54:47.000Z	WaterColumn		2020821	0.1	2020-04-25T09:54:47Z	4.044143	57.345177
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:55:22.000Z	WaterColumn		2020821	0.1	2020-04-25T09:55:22Z	4.0467467	57.34604
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:55:57.000Z	WaterColumn		2020821	0.1	2020-04-25T09:55:57Z	4.0493517	57.346886
Outer_Shoal_2020_1	T13	2020821/2020-04-25T09:56:33.000Z	WaterColumn		2020821	0.1	2020-04-25T09:56:33Z	4.0520234	57.347763
